ID CONTRATO,RUC CONTRATISTA,TIPO PENALIDAD,OBJETO CONTRATO,ENTIDAD CONTRATANTE,FECHA PENALIDAD,DESCRIPCION/MOTIVO,MONTO
1145935,20487802027,POR MORA,SERVICIOS,ZONA REGISTRAL N° V SEDE TRUJILLO,4/5/2018,LA PENALIDAD POR INCUMPLIMIENTO DE PLAZO ,9449.00
1153503,20542416662,POR MORA,BIENES,COMISIÓN NACIONAL PARA EL DESARROLLO Y VIDA SIN DROGAS - DEVIDA,7/6/2018,POR MORA,15301.00
1088422,20511401845,OTRA PENALIDAD,SERVICIOS,OFICINA DE NORMALIZACION PREVISIONAL,13/9/2017,Q1 Y Q2 DE LAS BASES INTEGRADAS,19440.00
1067236,20514597686,POR MORA,BIENES,ZONA REGISTRAL N° X SEDE CUSCO,26/6/2017,penalidad por mora,10041.00
1149688,20393719444,POR MORA,SERVICIOS,CORTE SUPERIOR DE JUSTICIA DE UCAYALI,16/5/2018,Penalidad por demora en la entrega del 23 al 30 de marzo 2018,"372,64"
1083001,20100087945,OTRA PENALIDAD,SERVICIOS,SUPERINTENDENCIA NACIONAL DE ADUANAS Y DE ADMINISTRACION TRIBUTARIA - SUNAT,24/8/2017,FALLAS DE IMPRESION,"43,54"
698698,20100017491,OTRA PENALIDAD,SERVICIOS,SUPERINTENDENCIA NACIONAL DE ADUANAS Y DE ADMINISTRACION TRIBUTARIA - SUNAT,28/4/2017,OTRAS PENALIDADES,"578,41"
1082427,20551047602,POR MORA,SERVICIOS,BANCO CENTRAL DE RESERVA DEL PERÚ,14/3/2018,Atraso en servicio,"769,44"
1043022,20256136865,POR MORA,SERVICIOS,CONTRALORIA GENERAL DE LA REPUBLICA,2/3/2018,Retraso Injustificado,"11471,49"
1022769,20160267861,OTRA PENALIDAD,SERVICIOS,SUPERINTENDENCIA DEL MERCADO DE VALORES,6/7/2017,CAMBIAR AL PERSONAL SIN AUTORIZACION DE LOGISTICA,3900.00
1055046,20489468795,OTRA PENALIDAD,SERVICIOS,MINISTERIO DE ECONOMIA Y FINANZAS,22/6/2018,OTRAS PENALIDADES,240.00
1034352,20347375412,OTRA PENALIDAD,SERVICIOS,MINISTERIO DE ECONOMIA Y FINANZAS,7/6/2018,OTRAS PENALIDADES,"1702,47"
1144484,20101155588,OTRA PENALIDAD,SERVICIOS,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL,28/6/2018,POR INCUMPLIMIENTO DE SUS OBLIGACIONES CONTRACTUALES,2000.00
1087460,20100717124,OTRA PENALIDAD,SERVICIOS,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL,20/11/2017,POR INCUMPLIMIENTO DE SUS OBLIGACIONES CONTRACTUALES,"2632,5"
1048554,20522736504,POR MORA,SERVICIOS,SUPERINTENDENCIA NACIONAL DE LOS REGISTROS PUBLICOS,23/7/2018,Mora en la entrega de documentos y devolucion de cargos,"246,36"
1098530,20553892253,OTRA PENALIDAD,SERVICIOS,MINISTERIO DE ECONOMIA Y FINANZAS,27/3/2018,OTRAS PENALIDADES,"56,43"
764473,20100904315,OTRA PENALIDAD,SERVICIOS,SUPERINTENDENCIA NACIONAL DE ADUANAS Y DE ADMINISTRACION TRIBUTARIA - SUNAT,15/12/2015,varias según contrato,"602789,67"
1059840,20317998563,OTRA PENALIDAD,SERVICIOS,MINISTERIO DE ECONOMIA Y FINANZAS,11/5/2018,OTRAS PENALIDADES,150.00
1087460,20100717124,OTRA PENALIDAD,SERVICIOS,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL,26/1/2018,POR INCUMPLIMIENTO DE SUS OBLIGACIONES CONTRACTUALES,"607,5"
1063863,20100717124,OTRA PENALIDAD,SERVICIOS,MINISTERIO DE ECONOMIA Y FINANZAS,24/5/2018,OTRAS PENALIDADES,1600.00
1112045,20255361695,POR MORA,BIENES,HOSPITAL DE VITARTE,30/1/2018,PENALIDAD POR MORA,"96,06"
1114262,20558070278,OTRA PENALIDAD,SERVICIOS,MTC-PROYECTO ESPECIAL DE INFRAESTRUCTURA DE TRANSPORTE NACIONAL (PROVIAS NACIONAL),5/5/2018,Por desatencion de los niveles de servicio,140.00
679418,20100017491,POR MORA,BIENES,SUPERINTENDENCIA NACIONAL DE ADUANAS Y DE ADMINISTRACION TRIBUTARIA - SUNAT,24/5/2013,PENALIDAD POR MORA,"10696,64"
1112080,20510753403,POR MORA,BIENES,HOSPITAL DE VITARTE,25/5/2018,PENALIDAD POR MORA,"177,28"
1112605,20440180044,POR MORA,BIENES,HOSPITAL DE VITARTE,30/1/2018,PENALIDAD POR MORA,"125,36"
1112605,20440180044,POR MORA,BIENES,HOSPITAL DE VITARTE,30/1/2018,PENALIDAD POR MORA,"107,6"
1151899,C0003006515,POR MORA,SERVICIOS,INSTITUTO VIAL PROVINCIAL MUNICIPAL DE JUNIN,2/6/2018,RETRASO INJUSTIFICADO EN LA EJECUCIÓN DE LA PRESTACIÓN DEL SERVICIO,"30071,25"
1063619,20290561451,POR MORA,BIENES,PETROLEOS DEL PERU S.A.,22/5/2017,ATRASO EN ENTREGA DEL MATERIAL,"3083,55"
1112341,20100018625,POR MORA,BIENES,HOSPITAL DE VITARTE,30/1/2018,PENALIDAD POR MORA,"754,22"
1144484,20101155588,OTRA PENALIDAD,SERVICIOS,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL,28/8/2018,POR INCUMPLIMIENTO DE SUS OBLIGACIONES CONTRACTUALES,300.00
1160329,20565852737,POR MORA,BIENES,PETROLEOS DEL PERU S.A.,20/7/2018,POR DEMORA EN LA ENTREGA,"1234,67"
662536,C0002278720,POR MORA,BIENES,SUPERINTENDENCIA NACIONAL DE ADMINISTRACION TRIBUTARIA - SUNAT,18/8/2015,PENALIDAD POR MORA,"246270,72"
1093254,20207844072,POR MORA,SERVICIOS,PETROLEOS DEL PERU S.A.,29/1/2018,Penalidad por once (11) dias de atraso en la entrega del Servicio.,"7939,03"
1094279,20600371224,OTRA PENALIDAD,BIENES,SERVICIO DE AGUA POTABLE Y ALCANTARILLADO DE LIMA - SEDAPAL,29/8/2018,PENALIDAD,"581,26"
1161585,20506248036,OTRA PENALIDAD,BIENES,GOBIERNO REGIONAL DE APURIMAC - HOSPITAL GUILLERMO DIAZ DE LA VEGA ABANCAY,3/9/2018,POR 3 ITEMS QUE TARDIAMENTE CUMPLIO CONFORME LAS CONSIDERACIONES EXPUESTAS,7830.00
1162449,20523108493,POR MORA,BIENES,MUNICIPALIDAD PROVINCIAL DE TAMBOPATA,3/7/2018,Aplicación de penalidad por mora a la primera entrega segun contrato ,"2174,35"
1156599,20521229617,OTRA PENALIDAD,SERVICIOS,CENTRO DE FORMACION EN TURISMO,13/8/2018,POR PRESENTACION EXTEMPORANEA DEL ESTUDIO DE SEGURIDAD,415.00
1152978,20502221796,POR MORA,SERVICIOS,HOSPITAL DE VITARTE,24/9/2018,PENALIDAD POR MORA,"1250,69"
1152138,20563841975,POR MORA,BIENES,MUNICIPALIDAD PROVINCIAL DE TAMBOPATA,28/6/2018,APLICACION DE PENALIDAD A LA CUARTA ENTREGA,645.00
1131866,20532836329,POR MORA,BIENES,UNIVERSIDAD NACIONAL DEL ALTIPLANO,9/2/2018,PENALIDA MAXIMA,24898.00
1143423,20387377167,OTRA PENALIDAD,SERVICIOS,MINISTERIO DE ECONOMIA Y FINANZAS,18/7/2018,OTRAS PENALIDADES,"2229,6"
1157531,20462785004,POR MORA,BIENES,MINISTERIO DE ECONOMIA Y FINANZAS,26/9/2018,POR MORA,"58,22"
1150031,10267205898,OTRA PENALIDAD,BIENES,UNIVERSIDAD NACIONAL DEL ALTIPLANO,3/7/2018,PENALIDAD POR MORA,"4759,8"
1111852,20553892253,OTRA PENALIDAD,SERVICIOS,CORTE SUPERIOR DE JUSTICIA DE LIMA NORTE,28/11/2017,NO CUMPLIO CON PRESTAR EL SERVICIO DENTRO LOS PLAZOS ESTABLECIDOS EN LOS TDR,"21,32"
829838,20520967151,POR MORA,BIENES,SUPERINTENDENCIA NACIONAL DE ADUANAS Y DE ADMINISTRACION TRIBUTARIA - SUNAT,25/2/2016,mora ,"1066,67"
1139176,20504644074,POR MORA,BIENES,UNIVERSIDAD NACIONAL DEL ALTIPLANO,16/3/2018,RETRAZO EN LA ENTREGA,"10507,57"
1140754,20522419282,POR MORA,BIENES,UNIVERSIDAD NACIONAL DEL ALTIPLANO,2/4/2018,RETRAZO EN LA ENTREGA,745.00
1028768,20502786467,POR MORA,BIENES,OFICINA DE NORMALIZACION PREVISIONAL,18/5/2018,DIAS DE ATRASO EN EL SUMINISTRO DE SELLOS,"709,64"
1109396,20532588325,OTRA PENALIDAD,SERVICIOS,EMPRESA REGIONAL DE SERVICIOS PUBLICOS DE ELECTRICIDAD DEL SUR ESTE S.A.,30/11/2017,Otras penalidades,"18726,8"
1168765,20529380586,OTRA PENALIDAD,SERVICIOS,GOBIERNO REGIONAL DE CAJAMARCA-TRANSPORTES,12/9/2018,POR EL INCUMPLIMIENTO EN LA EJECUCIÓN DE LAS ACTIVIDADES PROGRAMADAS,"7677,91"
1149688,20393719444,POR MORA,SERVICIOS,CORTE SUPERIOR DE JUSTICIA DE UCAYALI,1/7/2018,por demora en la entrega durante el mes de Julio  2018,"3230,6"
1100829,20458681415,OTRA PENALIDAD,SERVICIOS,INSTITUTO NACIONAL MATERNO PERINATAL,31/12/2017,OC 3283 PRIMERA ENTREGA DE ACUERDO A LO ESTABLECIDO EN EL CONTRATO,500.00
993172,20399954682,OTRA PENALIDAD,SERVICIOS,EMPRESA REGIONAL DE SERVICIOS PUBLICOS DE ELECTRICIDAD DEL SUR ESTE S.A.,7/9/2017,Otras penalidades,66893.00
1050355,20101953069,POR MORA,SERVICIOS,OFICINA DE NORMALIZACION PREVISIONAL,21/9/2017,ART. 133 DEL REGLAMENTO DE LA LEY ,"56,88"
1094102,20319127845,OTRA PENALIDAD,SERVICIOS,EMPRESA DE ELECTRICIDAD DEL PERÚ S.A. - ELECTROPERU,19/2/2018,PENALIDAD NO. SJM180009 - POR INCUMPLIMIENTO DE CONDICIONES DEL SERVICIO,"3112,5"
1044873,20319127845,OTRA PENALIDAD,SERVICIOS,EMPRESA DE ELECTRICIDAD DEL PERÚ S.A. - ELECTROPERU,10/8/2018,PENALIDAD NO. SJM180066 - POR INCUMPLIMIENTO DE CONDICIONES DEL SERVICIO,415.00
1044873,20319127845,OTRA PENALIDAD,SERVICIOS,EMPRESA DE ELECTRICIDAD DEL PERÚ S.A. - ELECTROPERU,22/8/2018,PENALIDAD NO. SJM180071 - POR INCUMPLIMIENTO DE CONDICIONES DEL SERVICIO,4150.00
1068584,20102688857,OTRA PENALIDAD,SERVICIOS,EMPRESA DE ELECTRICIDAD DEL PERÚ S.A. - ELECTROPERU,5/9/2018,PENALIDAD NO. SJM180076 - POR INCUMPLIMIENTO DE CONDICIONES DEL SERVICIO,830.00
1176664,20396419093,POR MORA,BIENES,MUNICIPALIDAD DISTRITAL DE SAN MARTIN DE PORRES,5/11/2018,POR RETRASO A LA ENTREGA DE LOS SOAT Y TARJETAS DE PROPIEDAD,178160.00
1161390,20602384625,OTRA PENALIDAD,SERVICIOS,EMPRESA DE ELECTRICIDAD DEL PERÚ S.A. - ELECTROPERU,20/7/2018,PENALIDAD NO. SJM180058 - POR INCUMPLIMIENTO DE CONDICIONES DEL SERVICIO,"2731,5"
1035003,20514448338,OTRA PENALIDAD,SERVICIOS,EMPRESA DE ELECTRICIDAD DEL PERÚ S.A. - ELECTROPERU,5/6/2018,PENALIDAD NO. SJM180049 - POR INCUMPLIMIENTO DE CONDICIONES DEL SERVICIO,"1269,11"
1179979,20539226607,OTRA PENALIDAD,OBRAS,MUNICIPALIDAD PROVINCIAL DE TAMBOPATA,23/10/2018,PENALIDAD POR CAMBIO DE PERSONAL PROF. DE PROP. TCA -CAMBIO DE RESIDENTE DE OBRA,"612,05"
1076769,20124280657,POR MORA,SERVICIOS,SEGURO SOCIAL DE SALUD,29/11/2017,POR MORA,"1005,63"
1012739,20569007306,OTRA PENALIDAD,SERVICIOS,EMPRESA DE ELECTRICIDAD DEL PERÚ S.A. - ELECTROPERU,11/10/2018,PENALIDAD NO. SJM180090 - POR INCUMPLIMIENTO DE CONDICIONES DEL SERVICIO,1245.00
1176869,20440492798,POR MORA,BIENES,UNIDAD EJECUTORA 115 MARCAHUAMACHUCO,19/10/2018,PENALIDAD APLICADA POR INCUMPLIMIENTO DE CONTRATO DE ENTREGA DE BIENES,4424.00
1173963,20478179431,POR MORA,SERVICIOS,DIRECCION DE ECONOMIA Y FINANZAS DE LA POLICIA NACIONAL DEL PERU - PNP,20/11/2018,POR MORA,7450.00
1191397,20437663506,POR MORA,SERVICIOS,PETROLEOS DEL PERU S.A.,6/12/2017,POR RETRASO EN CULMINACION DEL SERVICIO,"5406,29"
1147097,20518257723,OTRA PENALIDAD,SERVICIOS,SUPERINTENDENCIA NACIONAL DE LOS REGISTROS PUBLICOS,27/11/2018,demora tiempo de solucion de incidencia,"1334,62"
836247,20100075009,OTRA PENALIDAD,BIENES,SUPERINTENDENCIA NACIONAL DE ADUANAS Y DE ADMINISTRACION TRIBUTARIA - SUNAT,29/10/2018,PENALIDAD POR UPTIME,"4049,04"
1141469,20523209095,POR MORA,SERVICIOS,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL,26/11/2018,PENALIDAD POR RETRASO INJUSTIFICADO EN LAS PRESTACIONES,"3,75"
1141469,20523209095,POR MORA,SERVICIOS,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL,26/11/2018,PENALIDAD POR RETRASO INJUSTIFICADO EN LAS PRESTACIONES,"94,61"
1133985,20387377167,OTRA PENALIDAD,SERVICIOS,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL,12/10/2018,Otras Penalidad x Perdida de Doc.,100.00
1129262,20450760839,POR MORA,SERVICIOS,CORTE SUPERIOR DE JUSTICIA DE UCAYALI,16/10/2018,POR LA NO ATENCIÓN OPORTUNA DE PASAJES A LA PROVINCIA DE ATALAYA ,1400.00
1121540,20544629485,OTRA PENALIDAD,SERVICIOS,INSTITUTO GEOGRAFICO NACIONAL,22/12/2017,PENALIDAD POR RETRASO,"332,61"
1154938,L0000001313,POR MORA,BIENES,EJERCITO PERUANO,24/7/2018,INCUMPLIMIENTO CLAUSULA CUARTA: VIGENCIA DEL CONTRATO Y PLAZO DE ENTREGA (RETRAZO 30 DIAS),"13181,53"
1118622,20450317480,POR MORA,SERVICIOS,MINISTERIO PUBLICO-GERENCIA ADMINISTRATIVA DE SAN MARTIN,22/10/2018,POR 923 ATRASOS EN LOS ENVIOS DE DOCUMENTOS,"454,92"
1126713,20544629485,POR MORA,SERVICIOS,INSTITUTO GEOGRAFICO NACIONAL,29/12/2017,DEMORA EN LA ENTREGA DE LOS TRABAJOS,"2035,2"
1157603,20515184971,POR MORA,SERVICIOS,PODER JUDICIAL,14/9/2018,PENALIDAD DEL SERVICIO EN EL MES DE JULIO 2018: CSJV 609.02,
1165310,20513852500,OTRA PENALIDAD,SERVICIOS,ZONA REGISTRAL N° V SEDE TRUJILLO,13/11/2018,otra penalidad  abono remuneración fuera plazo,"496,67"
1162376,20600543734,POR MORA,SERVICIOS,DIRECCION DE ECONOMIA Y FINANZAS DE LA POLICIA NACIONAL DEL PERU - PNP,31/12/2018,POR MORA,"19741,57"
1190285,20102185863,OTRA PENALIDAD,SERVICIOS,PETROLEOS DEL PERU S.A.,3/9/2018,NO CUMPLIR CON LAS CONDICIONES ESPECIFICADAS DEL SERVICIO,"1037,5"
1157918,20101082840,POR MORA,BIENES,PETROLEOS DEL PERU S.A.,12/7/2018,RETRASO INJUSTIFICADO EN LA ENTREGA DE MATERIAL POR 27 DÍAS,"4865,15"
1056705,20116448051,OTRA PENALIDAD,SERVICIOS,MINISTERIO DE ECONOMIA Y FINANZAS,22/11/2018,OTRAS PENALIDADES,550.00
1143423,20387377167,POR MORA,SERVICIOS,MINISTERIO DE ECONOMIA Y FINANZAS,27/11/2018,POR MORA,"1952,72"
1141861,20501827623,OTRA PENALIDAD,SERVICIOS,SUPERINTENDENCIA DEL MERCADO DE VALORES,16/11/2018,INCUMPLIMIENTOS EN LOS TDR,"1037,5"
1157603,20515184971,POR MORA,SERVICIOS,PODER JUDICIAL,6/9/2018,APLICACION DE PENALIDAD EN EL MES DE JUNIO 2018: CSJV 563.53,
1156717,20508021322,OTRA PENALIDAD,SERVICIOS,EMPRESA DE GENERACION ELECTRICA SAN GABAN S.A.,25/10/2018,PENALIDAD EN APLICACIÓN DE LAS BASES AS-045-2017 SAN GABAN S.A. (INFRACCION N° 5 Y 7),5810.00
1142270,20563849445,OTRA PENALIDAD,SERVICIOS,EMPRESA REGIONAL DE SERVICIOS PUBLICOS DE ELECTRICIDAD DEL SUR ESTE S.A.,3/1/2019,Incumplimiento de plazos.,"3017,64"
1190789,20255430417,POR MORA,BIENES,PETROLEOS DEL PERU S.A.,10/12/2018,RETRASO INJUSTIFICADO EN LA ENTREGA DE MATERIAL POR 44 DÍAS,27600.00
1156750,20389229122,POR MORA,BIENES,PETROLEOS DEL PERU S.A.,21/3/2018,RETRASO INJUSTIFICADO EN LA ENTREGA DE MATERIAL POR 21 DÍAS,"2856,2"
1118525,20602439161,OTRA PENALIDAD,OBRAS,PROGRAMA AGUA SEGURA PARA LIMA Y CALLAO,27/2/2019,ITEM 1 DE OTRAS PENALIDADES DEL CONTRATO,"20962,86"
1181322,20524399491,OTRA PENALIDAD,CONSULTORIAS OBRAS,PROGRAMA AGUA SEGURA PARA LIMA Y CALLAO,28/2/2019,Por no asistencia de Asistente de residente de Obras por 31 días y Coordinador social por ,"6953,08"
1143423,20387377167,POR MORA,SERVICIOS,MINISTERIO DE ECONOMIA Y FINANZAS,5/10/2018,POR MORA,"2806,48"
1143423,20387377167,OTRA PENALIDAD,SERVICIOS,MINISTERIO DE ECONOMIA Y FINANZAS,28/11/2018,OTRAS PENALIDADES,"1070,49"
1157155,20535550477,POR MORA,BIENES,PETROLEOS DEL PERU S.A.,10/5/2018,RETRASO INJUSTIFICADO EN LA ENTREGA DE MATERIAL POR 01 DÍAS,"464,27"
1157698,20101082840,POR MORA,BIENES,PETROLEOS DEL PERU S.A.,13/2/2018,RETRASO INJUSTIFICADO EN LA ENTREGA DE MATERIAL POR 08 DÍAS,"2028,08"
1179467,C0003130683,POR MORA,SERVICIOS,JEFATURA DE LA VIII RPNP-HUANCAYO,12/12/2018,RETRASO INJUSTIFICADO DEL CONTRATISTA EN LA EJECUCION DE LAS PRESTACIONES,10700.00
1159611,20109464849,OTRA PENALIDAD,BIENES,PETROLEOS DEL PERU S.A.,5/4/2018,NO CUMPLIO CON ENETREGA DE BIENES EN FECHA CONTRACTUAL,"9465,17"
812047,C0002606605,OTRA PENALIDAD,BIENES,SUPERINTENDENCIA NACIONAL DE ADUANAS Y DE ADMINISTRACION TRIBUTARIA - SUNAT,3/2/2017,OTRAS PENALIDADES,"665,99"
1155524,20100331528,POR MORA,BIENES,PETROLEOS DEL PERU S.A.,3/1/2018,RETRASO INJUSTIFICADO EN LA ENTREGA DE MATERIAL POR 28 DÍAS,"3538,57"
1159733,20100686814,POR MORA,SERVICIOS,FONDO MIVIVIENDA S.A.,9/11/2018,PENALIDAD DE ENTREGA DE PAQUETES ,"111,95"
1159733,20100686814,POR MORA,SERVICIOS,FONDO MIVIVIENDA S.A.,15/1/2019,PENALIDAD DE ENTREGA DE PAQUETES ,"2029,88"
1113173,20100018625,POR MORA,BIENES,HOSPITAL DE VITARTE,6/2/2019,POR MORA,"24,6"
1112709,20255361695,POR MORA,BIENES,HOSPITAL DE VITARTE,21/12/2018,POR MORA,"660,41"
1174581,20555589574,POR MORA,BIENES,HOSPITAL DE VITARTE,12/12/2018,POR MORA,"197,1"
1187702,20553156808,POR MORA,BIENES,PETROLEOS DEL PERU S.A.,13/2/2019,por demora en la entrega,"2867,4"
1112049,20478224169,POR MORA,BIENES,HOSPITAL DE VITARTE,21/12/2018,POR MORA,"195,53"
1145021,20543254798,OTRA PENALIDAD,SERVICIOS,DEFENSORIA DEL PUEBLO,19/3/2019,POR DEMORA EN LA SUBSANACION DE AVERÍAS (PENALIDAD REF AL SERV) - PARA CTO COMPLEMENTARIO,"250,35"
1157355,20600539401,OTRA PENALIDAD,BIENES,ZONA REGISTRAL N° X SEDE CUSCO,5/10/2018,otras penalidades ,"1425,75"
1203269,20522859410,POR MORA,SERVICIOS,SUPERINTENDENCIA NACIONAL DE LOS REGISTROS PUBLICOS,27/3/2019,Mora en la culminación del Entregable 2,"579,84"
1160708,20101387101,OTRA PENALIDAD,SERVICIOS,PETROLEOS DEL PERU S.A.,5/4/2018,INCUMPLIMIENTO CONTRACTUAL,4150.00
1107631,20600849191,OTRA PENALIDAD,SERVICIOS,DEFENSORIA DEL PUEBLO,17/4/2018,POR NO PRESENTAR EL INFORME MENSUAL EN EL PLAZO ESTABLECIDO,25.00
1197470,20101991319,POR MORA,BIENES,PETROLEOS DEL PERU S.A.,4/4/2019,por demora en la entrega del material,"2088,6"
1115901,20108474867,POR MORA,BIENES,PETROLEOS DEL PERU S.A.,1/9/2017,TIEMPO DE ENTREGA,"6768,94"
1110889,20565852737,POR MORA,BIENES,PETROLEOS DEL PERU S.A.,20/10/2017,TIEMPO DE ENTREGA,3068.00
1175552,20553892253,POR MORA,SERVICIOS,SUPERINTENDENCIA NACIONAL DE LOS REGISTROS PUBLICOS,5/4/2019,retraso injustificado entrega documentos y devol cargos,"1118,04"
1212899,20543562000,OTRA PENALIDAD,SERVICIOS,EMPRESA REGIONAL DE SERVICIOS PUBLICOS DE ELECTRICIDAD DEL SUR ESTE S.A.,24/10/2016,Incumplimiento de plazos.,"22099,09"
1121347,20529914718,POR MORA,BIENES,PETROLEOS DEL PERU S.A.,18/1/2018,TIEMPO DE ENTREGA,"1263,08"
1191439,10099280820,OTRA PENALIDAD,SERVICIOS,MINISTERIO DEL INTERIOR - PNP UE 001 OGA,15/1/2019,POR HORA DE RETRASO POR PUESTO DE COORDINADOR NO CUBIERTO ,166.00
875556,20121978025,POR MORA,SERVICIOS,SUPERINTENDENCIA NACIONAL DE ADUANAS Y DE ADMINISTRACION TRIBUTARIA - SUNAT,22/6/2018,ES EL ACUMULADO POR RETRASOS INJUSTIFICADA POR EL CONTRATO PRINCIPAL,"29914,76"
875556,20121978025,POR MORA,SERVICIOS,SUPERINTENDENCIA NACIONAL DE ADUANAS Y DE ADMINISTRACION TRIBUTARIA - SUNAT,22/6/2018,PENALIDAD POR MORA DEL CONTRATO COMPLEMENTARIO,"1922,94"
1198503,20516530686,POR MORA,BIENES,ZONA REGISTRAL N° V SEDE TRUJILLO,25/3/2019,PENALIDAD POR MORA,"18641,03"
1115985,20543483983,POR MORA,BIENES,PETROLEOS DEL PERU S.A.,3/1/2018,TIEMPO DE ENTREGA,"2621,14"
1107582,20552976577,POR MORA,BIENES,PETROLEOS DEL PERU S.A.,3/11/2017,TIEMPO DE ENTREGA,"1909,65"
1095017,20514083496,POR MORA,BIENES,PETROLEOS DEL PERU S.A.,17/10/2017,TIEMPO DE ENTREGA,3095.00
1118749,20513158808,POR MORA,SERVICIOS,MINISTERIO DE LA MUJER Y POBLACIONES VULNERABLES- ADMINISTRACIÓN GENERAL,25/3/2019,Penalidad por retraso en la entrega de documentos,"3604,56"
1181115,20423794250,OTRA PENALIDAD,SERVICIOS,MINISTERIO DE ECONOMIA Y FINANZAS,25/2/2019,OTRAS PENALIDADES,50.00
1185024,20601692806,OTRA PENALIDAD,SERVICIOS,MINISTERIO DE ECONOMIA Y FINANZAS,13/3/2019,OTRAS PENALIDADES,6925.00
1097426,20545527180,POR MORA,BIENES,PETROLEOS DEL PERU S.A.,21/8/2017,TIEMPO DE ENTREGA,"1193,71"
1066089,20514083496,POR MORA,BIENES,PETROLEOS DEL PERU S.A.,2/5/2017,TIEMPO DE ENTREGA,"2119,47"
1083340,20100717124,OTRA PENALIDAD,SERVICIOS,MINISTERIO DE TRANSPORTES Y COMUNICACIONES,27/3/2018,OTRAS PENALIDADES 003-2018,3240.00
1107045,20514083496,POR MORA,BIENES,PETROLEOS DEL PERU S.A.,26/12/2017,TIEMPO DE ENTREGA,"2678,49"
1204683,20525147976,OTRA PENALIDAD,SERVICIOS,SUPERINTENDENCIA NACIONAL DE LOS REGISTROS PUBLICOS,9/5/2019,No contar con Sucamec,200.00
1083340,20100717124,OTRA PENALIDAD,SERVICIOS,MINISTERIO DE TRANSPORTES Y COMUNICACIONES,3/4/2017,OTRAS PENALIDADES 008-2017,"607,5"
1083340,20100717124,OTRA PENALIDAD,SERVICIOS,MINISTERIO DE TRANSPORTES Y COMUNICACIONES,16/4/2018,PENALIDAD 34,4150.00
1083340,20100717124,OTRA PENALIDAD,SERVICIOS,MINISTERIO DE TRANSPORTES Y COMUNICACIONES,25/10/2018,OTRAS PENALIDADES 042-2018,"2282,5"
1182991,20401992333,OTRA PENALIDAD,SERVICIOS,CENTRO DE FORMACION EN TURISMO,25/4/2019,"POR NO INGRESAR LA TOTALIDAD DE MATERIALES, ABANDONO DE PERSONAL E INGRESO FUERA DE HORA - Cambio Tipo Penalidad. Error de la Entidad. 2019-15104117-Lima. 2019-0046717",13986.00
1200358,20262241441,OTRA PENALIDAD,CONSULTORIAS OBRAS,PROGRAMA AGUA SEGURA PARA LIMA Y CALLAO,24/5/2019,INFRACCION DE LOS ITEM 1 Y 7 DEL CONTRATO,50820.00
1065538,20536811827,POR MORA,SERVICIOS,EMPRESA REGIONAL DE SERVICIOS PUBLICOS DE ELECTRICIDAD DEL SUR ESTE S.A.,12/10/2018,Incumplimiento de plazos.,19510.00
1140116,20490348574,POR MORA,SERVICIOS,EMPRESA REGIONAL DE SERVICIOS PUBLICOS DE ELECTRICIDAD DEL SUR ESTE S.A.,4/1/2019,Incumplimiento de plazos.,"8707,5"
1185763,20449517203,OTRA PENALIDAD,SERVICIOS,MINISTERIO DE ECONOMIA Y FINANZAS,27/5/2019,OTRAS PENALIDADES,300.00
1213321,10441384365,POR MORA,BIENES,MUNICIPALIDAD DISTRITAL DE KIMBIRI,3/5/2019,POR INCUMPLIMIENTO DE LA PRESTACION,"15726,5"
1180204,20492917011,POR MORA,BIENES,PETROLEOS DEL PERU S.A.,7/2/2019,RETRASO EN LA ENTREGA,"19554,56"
1156993,C0003034014,OTRA PENALIDAD,SERVICIOS,MINISTERIO PUBLICO-GERENCIA ADMINISTRATIVA DE SAN MARTIN,28/2/2019,INCUMPLIMIENTO HORARIO DE TRABAJO,600.00
1177232,20512147730,POR MORA,SERVICIOS,SUPERINTENDENCIA NACIONAL DE LOS REGISTROS PUBLICOS,30/5/2019,Demora en la presentacion del informe final ,9315.00
1221180,20601021642,POR MORA,BIENES,MUNICIPALIDAD DISTRITAL DE LAS LOMAS,14/5/2019,PENALIDAD POR RETRASO EN LA SEGUNDA ENTREGA TRES DIAS DE RETRASO,"1591,68"
1104109,20359508779,POR MORA,BIENES,ZONA REGISTRAL N° V SEDE TRUJILLO,14/5/2019,por mora,"125,78"
1185357,20602276890,OTRA PENALIDAD,SERVICIOS,MINISTERIO DE ECONOMIA Y FINANZAS,6/6/2019,OTRAS PENALIDADES,50.00
1141861,20501827623,OTRA PENALIDAD,SERVICIOS,SUPERINTENDENCIA DEL MERCADO DE VALORES,31/1/2019,POR DEMORA EN EL REEMPLAZO DEL PERSONAL,84.00
1163359,20387377167,POR MORA,SERVICIOS,MINISTERIO DE ECONOMIA Y FINANZAS,28/5/2019,POR MORA,"910,1"
1143423,20387377167,POR MORA,SERVICIOS,MINISTERIO DE ECONOMIA Y FINANZAS,28/5/2019,POR MORA,"3880,98"
